,Search,Position,Company,Description
2,data analyst,Data Analyst,Uplight,"

The Position
 Do you dream about creating a more sustainable future? At Uplight, we are motivating energy users and providers to accelerate the clean energy ecosystem. Working with over 90 of the world’s leading electric and gas utilities, Uplight provides an end-to-end customer energy experience. Uplight delivers personalized experiences that customers have now come to expect–improving satisfaction, increasing revenue, reducing the cost to serve, and contributing to carbon reduction goals. We are B Corp certified, enabling us to put our values into action by not only making decisions for the benefit of our shareholders, but also for our customers, environment, employees, and community.
 We are seeking a Data Analyst to join our team and help us achieve our ambitious goals for our business and the planet.
 What you get to do:

 Investigate and explore our diverse datasets and the products that create them.
 Work closely with a broad range of stakeholders, such as Customer Success Managers, finance and accounting experts, software engineers, and data scientists.
 Build out automation and tooling for recurring reports, including learning and practicing software engineering skills.
 Be part of a rapidly growing reporting organization as we increase our capabilities to serve Uplight across our entire platform of products and services.
 Manage your own workload, with strong input into what lands on your plate and flexibility on where, when, and how you do your work.

 Skills and experience are necessary, but we hire on value alignment first, so if you feel you would be a good fit with us, still consider applying.
 What you will contribute:


 Passion for our mission and the stories we can tell with the data we provide.
 Motivation to increase your ownership and responsibilities over time.
 Compassion and team spirit to support our clients and your fellow teammates.
 Curiosity and drive toward understanding and synthesizing complicated information sources across multiple platforms.
 Ability to Identify trends that impact multiple clients or programs, summarize those trends with data, and drive visibility and action for a robust solution.
 Transparency and traceability of time spent and internal/external communications.
 Creation and maintenance of thorough documentation for reporting processes.
 Ability to step back from initial problem statements and anticipate/see the larger issues and develop an action plan to ensure the systematic issue is identified and addressed.
 Active communication with other teams to understand upstream and downstream requirements.
 Ability to maintain a calm, professional demeanor under pressure.

 What you bring to Uplight:


 3-5 years' personal, professional, and/or educational experience with one or more of our team's core tasks: accessing data, analyzing data, transforming data, packaging data into reports, and managing relationships with internal and external stakeholders; OR the ability to demonstrate your skill in one or more of these tasks as part of the interview process.
 Proficiency in two or more of the following:
    
 Looker
 SQL or other structured query languages. 
 Writing programs or scripts with Python or other languages.

 Dashboarding, with an emphasis on automation.
 Experience with one or more of: Amazon Web Services S3, Google Cloud Platform, other proprietary web-based applications and technologies of Data manipulation in Microsoft Excel or Looker, Tableau, or other Business Intelligence tools or other skills or training that are thematically similar to the above.
 Patient, communicative, team player who is detail-oriented and has outstanding interpersonal skills.
 Ability to collaborate across multiple time-zones and communication platform.
 Proven experience working with external clients to define and implement complex solutions and/or address complex technical/process challenges.
 Excellent analytical and problem-solving skills, tenacity, and fortitude.
 Strong organizational skills and the ability to balance multiple short- and long-term projects of varying scopes with clients across the country.
 Vigorous written and oral communication skills.
 Curiosity about and commitment to technology, energy efficiency and your potential.

 Bonus Points

 Experience working with SaaS, electric/gas utilities, or energy efficiency software.
 Exposure to and understanding of Agile and other technical project management methodologies is a plus.
 Experience handling personally identifiable information (PII)


 What makes working at Uplight amazing:
 In addition to all the standard medical and dental benefits, that kick in Day 1, we are:

 Proud to be over 500+ purpose-driven individuals helping to create a more sustainable planet.
 Committed to the environment, our employees, and our communities.
 Focused on career growth by following defined career ladders.
 Committed to taking our work and mission seriously and….we love to laugh!


 We also provide:

 401k Match
 Medical, vision, and dental insurance
 Monthly wellness stipend
 Peer to peer recognition program
 Management by objectives bonus plan
 Innovative flexible time off policy
 Exceptionally collaborative and cool office spaces (once we reopen them)


 Salary Range: $62,000 to $65,000
 In accordance with the Colorado Equal Pay for Equal Work Act, the approximate annual base compensation range is listed above. The actual offer, reflecting the total compensation package and benefits, will be determined by a number of factors including the applicant's experience, knowledge, skills, and abilities, as well as internal equity among our team.
 Uplight provides equal employment opportunities to all employees and applicants and prohibits discrimination and harassment of any type without regard to race (including hair texture and hairstyles), color, religion (including head coverings), age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.

"
3,data analyst,Marketing Data Analyst,EF Ultimate Break,"EF Ultimate Break inspires young adults to participate in life-changing travel experiences across the globe. EF Ultimate Break is a division of EF Education First and is the easiest way to travel abroad for anyone 18-29 years old. Every trip gives travelers the chance to make friends, explore new places, and immerse themselves in different cultures – on fun, affordable, life-changing adventures.
This position is part of both Ultimate Break’s Marketing and Data Analytics teams and will be responsible for actioning our collected marketing data to help the business measure, understand, and predict user behavior and market trends.
You should be an energetic, curious, and collaborative person who is interested in proactively driving results through data and is excited about working in a fast-paced e-commerce environment. This role will leverage data across a variety of internal and external sources to evaluate our marketing performance and generate actionable insights and recommendations. You will also assist in ad-hoc marketing analysis requests including understanding site visitor behavior, identifying ‘customer pain points’ and measuring the impact of promotions and merchandising decisions. The ideal candidate must have a solid analytics background, be able to deliver actionable insights with high accuracy and have a strong sense of urgency.
What you’ll do:
Leverage data from our website, paid media platforms, Salesforce, email marketing tools, Google Analytics, Mixpanel and internal systems to understand the performance of our customer funnel and provide a complete picture of our marketing programs
Analyze historical and trending KPIs to understand seasonality of our business and provide recommendations around promotional cadences
Measure the efficacy of promotions and site initiatives across a variety of marketing channels (organic social media, brand campaigns, email, organic search, and paid social) and compile recommendations, learnings, and opportunities
Monitor operational metrics and set up self-service reporting and alerting to ensure the marketing team can stay on top of site performance 24/7 and be proactive with opportunities
Dig into critical marketing metrics to understand why they are moving up or down – and what we should do about it
Partner with the marketing team to set goals, measure results, uncover insights, and make recommendations
Participate in analytics code reviews and assist with broader analytics projects across the business
Who you are:
Strong understanding of marketing ecosystems and related channels (e.g., Paid Search, Paid Social, Display, etc.)
Knowledge of digital data collection best practices. Exposure to Google Analytics, Salesforce Marketing Cloud, Mixpanel and/or a customer data platform preferred
Strong command of modern data visualization tools with at least 1 year of professional experience using Tableau
Solid understanding of querying, manipulating, and analyzing large data sets using SQL; experience doing similar operations in Snowflake preferred
Data-driven mindset with focus on real-time performance optimization and an ability to organize and scrutinize data, interpret metrics, and identify trends
Proficiency in basic statistics; bonus points for predictive modeling experience with Python
Excellent communication skills: ability to work collaboratively, synthesize data and present actionable insights to cross-functional stakeholders
2-4 years of experience working in an analytics or engineering capacity with multiple stakeholders
Bachelor’s or master’s degree preferred; bonus points for a background in math, computer science, engineering or experience working in a similar field
Why you’ll love working here:

Work in our beautiful Cambridge office where you’ll enjoy comprehensive professional development, frequent social programming and employee-run social groups (including our “EFinity” groups: Black@EF, LGBTQ+@EF, Latinos@EF, API@EF, Jewish@EF, Indigenous@EF and Parents@EF).

You can expect:
Eligibility for our Workplace Flexibility Program: our pilot hybrid work model with up to two days of work-from-home per week, after your initial onboarding
Robust professional growth opportunities including monthly trainings, workshops, and inspiring talks with global leaders and experts
Three weeks paid vacation your first year (four weeks starting in year two) and nine paid holidays
25% company match on your 401(k)
Excellent medical, dental, and vision coverage, along with life and disability insurance
Paid international business travel
Wellness benefits and a yearly fitness reimbursement
EF program discounts including travel, language schools, childcare, and more
Dependent care, healthcare, and commuter flexible spending accounts (FSAs)
Discounts at local venues and businesses

About EF Education First
At EF we believe that the world is better when people try to understand one another. Since 1965, we have helped millions of people see new places, experience new cultures, and learn new things about the world and about themselves. Our culturally immersive education programs—focused on language, travel, cultural exchange, and academics—turn dreams into international opportunities.

When you join EF, you join a multicultural and diverse community working across more than 600 schools and offices in 50 countries, all with one shared mission of opening the world through education. Whoever you are, whatever you are passionate about—we welcome you and want you to bring that to work every day. EF is proud to be an equal opportunity employer and we are committed to inclusion and belonging across race, ethnicity, gender, age, religion, identity, parental status, experience and everything else that makes you unique.
Founded in Sweden in 1965, EF has schools and offices around the world, including hubs in Boston, London, Mexico City, São Paulo, Shanghai, Stockholm, Zürich, and more. Learn more at https://ef.com."
4,data analyst,Business Data Analyst,Triverus Consulting,"What You Can Do

What You Can Do
‍Experience:
o You have led data analytics initiatives and can drive decisions at the solution level to support client needs
o You are hands-on and can develop reports, dashboards, scorecards, and data visualizations
o You are self-driven, motivated individual assisting in managing multiple projects and priorities simultaneously
o You are a trusted advisor building strong relationships and communicating effectively with clients and colleagues at all levels
o You have a passion for leading and mentoring junior team members
Responsibilities:
o Work collaboratively with different client and Triverus teams and provide direction and best practice recommendations from strategy through implementation
o Lead the analysis and design of data solutions including cloud and/or on-premise business intelligence and data integration solutions
o Leverage your experiences and expertise to support and bring value to our Three Truths: clients, colleagues, and community
Technologies: You have experience working with the latest data analytics and visualization technologies and tools including but not limited to, Tableau, Power BI, Qlik and Alteryx, with an interest in learning new technologies and understanding both their benefits and limitations to support client needs. Advanced knowledge of SQL is also required. Experience with databases, big data and data integration tools is beneficial
‍

Why Work With Us?
Benefit from the experience of working in a diverse set of roles at many clients in multiple industries and technologies all local to Boston.
We are a new and growing company where your input will be highly valued. You will work with a great group of colleagues who genuinely like helping each other, and who want to make a difference in their communities and at their clients while also having fun.
Great benefits including bonus, profit sharing, flexible PTO and never work on your birthday.
Who You Are

A Leader: You are skilled in the art of motivating a group of people to act towards achieving a common goal. When you see a ball on the ground you pick it up and run with it.
Motivated: You want to analyze and solve complex problems to help clients achieve their goals.
Ambitious: You are excited about learning new technologies and business concepts either through hands-on project work or professional development/training, and are always looking to progress to the next level either through your technical skills, project responsibilities, and more senior roles.
Transparent: You are thorough in presenting and communicating your work and the needs of a project with your peers, leadership and client teams.
A Team Player: You are looking for an environment where you have a chance to both learn from your colleagues and to help them expand their skills wherever you can.
Entrepreneurial: You are interested in making an impact on the overall development of the company. Triverus is a growing company where input from employees is critical to our success!

About Triverus

Triverus is an IT Consulting Services firm focused on helping clients transform their information into business value. Triverus was founded based on a desire to enhance the value inherent in our clients, colleagues and community; our ""three truths"".
Clients: We strive to create a differentiated experience for our clients through sustained delivery and consistent client services. We invest the time to build trusting relationships with our clients that are based on results and a deep caring for their success.
Colleagues: Enjoying what we do and the people we work with are core to Triverus. Our colleagues seek to make a difference while having fun. Bringing together talented, like-minded people from diverse backgrounds is core to the Triverus culture, which is based on respect for the individual, both personally and professionally.
Community: The Triverus community is committed to enhancing the world around us by participating in a diverse set of communities. Whether it be professional groups, charities, local municipalities or school systems, we all gain from participating. Diversity of ideas enhances the value for all.
Triverus Services
Our services focus on ensuring that our clients obtain lasting value as quickly as possible and include:
Rapid Information Strategy and Execution
Data Management Execution and Support
Reporting and Analytics Execution and Support
Cloud Migration Strategy and Implementation
Architecture and Technology Transformation
Practical Data Governance
Delivery of our services leverages expertise across the disciplines of architecture, development, management, analysis and quality.

Interested in Applying?

Send your resume beacolleague@triverusconsulting.com"
5,data analyst,Healthcare Data Analyst,Genpact LLC,"
Role : Healthcare Data Analyst
Location: Boston, MA
Duration: Fulltime
Client : Genpact
www.genpact.com
Responsibilities

Support development of Machine Learning models using identified features and packages
Collaborate with other Data Scientists on data preparation, model creation and report generation
Generate visualization reports on an ad-hoc and scheduled frequency
Develop workbooks on Tableau Desktop
Support analytics and reporting project planning & execution
Should have worked on Data Warehousing projects
Gain a deep understanding of the business data
Build user documentation, consolidating feedback from reviewer
Deliver accurate monthly updates to reporting tools

Qualifications we seek in you!
Minimum qualifications

Fluent in Python, drafting new SQL queries
Development experience in Tableau
Experience in US healthcare business, analytics, and domain concepts
Work with individual responsibility on analytical projects and requests
Working knowledge of databases like Teradata, Oracle, etc., and knowledge of general database structure and queries
Proven aptitude for learning business concepts, new data sources, related GUI tools, and advanced analysis techniques
Ability to interpret and present data in a manner to communicate findings and insights
Good written, verbal, and communication (and interpersonal skills) in English
Proven experience in Tableau and Python development (in total)
Intermediate skill-level in Data Modeling concepts

Preferred qualifications

Ability to understand complex calculations and expressions
Good analytical and problem-solving skills with attention to detail
Ability to work under rigid deadlines in a fast-paced environment with limited direction

Job Type: Full-time
Pay: $80,000.00 - $90,000.00 per year
Benefits:

401(k) matching
Dental insurance
Health insurance
Paid time off
Relocation assistance
Vision insurance

Schedule:

8 hour shift
Day shift
Monday to Friday

COVID-19 considerations:Yes all safety precautions are taken
Work Location: One location
"
6,data analyst,Data Analyst,SquareTrade,"

  Company Description
   SquareTrade is the fastest growing company of its kind. We’re revolutionizing a $30b industry with service innovation and attention to customer satisfaction. We partner with some of the largest, most sophisticated retailers and carriers in the world (Amazon, Walmart, The Home Depot to name a few), consistently win industry awards, have received tens of thousands of 5-star reviews… and we’re just getting started. A member of the Allstate family, SquareTrade has headquarters in San Francisco and London. We are currently expanding in Europe and Asia Pacific, including Japan and Australia.



  Job Description
   The Analyst will work in the business reporting & analytics segment of the team. This group is responsible for building out reports in the company’s BI tool, creating models related to the company’s sales and operations, and working with the executive team to forecast & monitor performance. Qualified candidates will have experience building and organizing data in SQL, and building dashboards in business intelligence tools (e.g., Tableau). This position will provide other ad hoc analyses and data as needed. This role provides opportunities to get involved with complex projects that touch a variety of different teams throughout the company and will challenge you to use your creativity and analytical skills to find optimal solutions.
 Responsibilities:

 Creation and redesign of dashboards and their underlying data structures to support the needs of various teams
 Improve processes for current reporting, automation, frequency, and efficiency
 Ensure integrity of financial models, reporting, and databases




  Qualifications
  

 1-3 years of work experience as an analyst, or similar position
 Bachelor’s Degree in Business, Economics, Statistics, or a related field is required
 Python or R experience is required
 Strong SQL skills preferred
 Ability to set and meet deadlines in a fast-paced environment
 Strong writing, presentation, self-management, and organizational skills

 Nice to Have:

 Advanced degree (i.e.: an MBA or Masters in an analytics-oriented field)
 Hands-on experience with BI reporting tools
 Hands-on experience with forecasting, statistical analysis, and experimentation

 Additional Information
   Our line-up of employee benefits include:

 Excellent benefits (medical, dental, vision, life, disability, and more)
 Flexible PTO
 401K with employer matching plan up to 5% of salary
 HSA with employer contribution
 Paid parental leave
 Monthly internet reimbursement directly in your paycheck
 Monthly wellness allowance
 Open access to mental health resources including therapy and coaching for employees and dependents
 Generous work-from-home set-up allowance
 Paid volunteer time to give back to the community
 Access to a diverse array of Employee Resource Groups
 Flexible and hybrid work schedules
 Development and career growth opportunities

 The Team: http://www.squaretrade.com/leadership  SquareTrade is an Equal Opportunity Employer

"
7,data analyst,Life Sciences Data Analyst - Telecommute,Optum,"


Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that is improving the lives of millions. Here, innovation is not about another gadget; it is about making health care data available wherever and whenever people need it, safely and reliably. There is no room for error. If you are looking for a better place to use your passion and your desire to drive change, this is the place to be. It's an opportunity to do your life's best work.(sm) 
Primary Responsibilities: 

Generate complex healthcare datasets for external and internal clients 
Collaborate with internal teams and different levels of management 
Learn and embrace the nuances of real-world data (RWD) 
Maintain high standards of data integrity and timeliness 
Review and verify the quality other analysts’ deliverables 
Thrive on all things data, but also enjoy collaborating with humans 

 You’ll be rewarded and recognized for your performance in an environment that will challenge you and give you clear direction on what it takes to succeed in your role as well as provide development for other roles you may be interested in. 
Required Qualifications: 

2+ years of hands-on experience with SQL in transforming / manipulating data, including writing complex SQL queries from scratch in Oracle, SQL Server and/or AWS environment 
1+ years of demonstrated experience coordinating with end users or other internal stakeholders to see data projects or other projects through to completion 
1+ years of experience interacting with and reporting project statuses and milestones using a case management system or other project tracking method 
Experience in translating business requirements into SQL or other query code 
Experience and working knowledge of relational databases and database structures 
Proficiency using Microsoft Word, Excel, PowerPoint 
Full COVID-19 vaccination is an essential requirement of this role. Candidates located in states that mandate COVID-19 booster doses must also comply with those state requirements. UnitedHealth Group will adhere to all federal, state and local regulations as well as all client requirements and will obtain necessary proof of vaccination, and boosters when applicable, prior to employment to ensure compliance 

Preferred Qualifications: 

Experience in healthcare industry 
Experience running queries and extracting data in AWS 
Experience with clinical/EMR data and/or healthcare claims data 
Understanding of healthcare industry terminology and coding (e.g., NDC11, ICD9/ ICD10, HCPCS, CPT) 

 To protect the health and safety of our workforce, patients and communities we serve, UnitedHealth Group and its affiliate companies require all employees to disclose COVID-19 vaccination status prior to beginning employment. In addition, some roles and locations require full COVID-19 vaccination, including boosters, as an essential job function. UnitedHealth Group adheres to all federal, state and local COVID-19 vaccination regulations as well as all client COVID-19 vaccination requirements and will obtain the necessary information from candidates prior to employment to ensure compliance. Candidates must be able to perform all essential job functions with or without reasonable accommodation. Failure to meet the vaccination requirement may result in rescission of an employment offer or termination of employment. 
Careers with Optum. Here's the idea. We built an entire organization around one giant objective; make health care work better for everyone. So when it comes to how we use the world's large accumulation of health-related information, or guide health and lifestyle choices or manage pharmacy benefits for millions, our first goal is to leap beyond the status quo and uncover new ways to serve. Optum, part of the UnitedHealth Group family of businesses, brings together some of the greatest minds and most advanced ideas on where health care has to go in order to reach its fullest potential. For you, that means working on high performance teams against sophisticated challenges that matter. Optum, incredible ideas in one incredible company and a singular opportunity to do your life's best work.(sm) 
 Diversity creates a healthier atmosphere: UnitedHealth Group is an Equal Employment Opportunity/Affirmative Action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.   UnitedHealth Group is a drug-free workplace. Candidates are required to pass a drug test before beginning employment.


"
8,data analyst,Data Integrity Analyst,Wellframe,"At Wellframe, we reimagine healthcare relationships through a new approach that uses high-tech to deliver the high-touch support people need, when and where they need it. We call it Digital Health Management. Our comprehensive suite of Digital Health Management solutions for care management, advocacy, and navigation help organizations forge more meaningful connections with members, across their healthcare journey.
Wellframe was founded to counter a pressing industry problem: the healthcare system has struggled to find ways to support people in between care settings, at scale. We believe health plans are in the best position to advocate for their members as they navigate their health and care, but know that technology alone can’t help us achieve this ambition. That’s why our team of physicians, clinicians, public health experts, data scientists, engineers, and healthcare industry experts ensure our patented technology works in service of the person-to-person connections that make healthcare work best.
We are looking for a detail orientated Data Integrity Analyst to join our Data & Analytics team. The successful candidate will test and assure the quality of our data, both member information in our systems and claims data received from our customers, as well as conducting data investigations prompted by customer or internal inquiries.

Areas of Responsibility:
Assisting with data collection reporting and analysis of multiple claims data related projects.
Performing data manipulation with tools like SQL and Looker.
Assisting with preparing claims and system data reporting and meet operational needs.
Responding to data requests from internal partners in a timely accurate and efficient manner.
Conducting audits of data and monitor its integrity in order to improve data quality.
Identifying and implementing technical solutions where efficiencies may be gained through automation.
Working with Data & Analytics, Engineering and Product teams and vendors to address problems and enhance systems.
Thinking creatively to automate enhance and improve data processing mechanism with help from other team members.
Supporting and assisting other team members and managers to deliver accurate reports on time.

Skills and Experience:
Minimum of 2 years experience working with big data for healthcare (medical claims and/or prescription claims)
Expert in SQL and Excel
Understand how relational databases work, and experience designing transformations, mappings, and working with reference tables
Experience with visualization tools such as Looker, Tableau, Power BI, etc.
Experience investigating data issues and working with a cross-functional team for problem resolution
Strong attention to detail
Excellent communication skills with a proven track record of communicating with internal and external stakeholders
Ability to document work, issues and communicate standards and requirements

Wellframe, Inc. is an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status or any other characteristic protected by local, state, or federal laws, rules, or regulations.
This posting is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee and any percentages listed are approximate. Duties, responsibilities and activities may change or new ones may be assigned at any time with or without notice."
9,data analyst,Senior Data Analyst,"Labviva, Inc.","


About the Role



 As a Senior Data Analyst you will spearhead the data functions at Labviva. The role works across functions (Engineering, Finance, Customer Success, Product) to serve our marketplace clients and internal operational needs. You are a fit for the role if you have a passion for solving ambiguous problems via data, including how to drive user adoption, inform product strategy and develop key performance metrics. You are also a gifted communicator eager to work with internal software engineers and scientists as customers, parties that communicate with a high degree of precision. Success in this position will mature Labviva's approach to data to meet standards that are high quality (accurate, complete, consistent), comprehensive to meaningful business activity, easy to use properly (and difficult to use incorrectly) to drive the business forward. Experience in the Life Science or Procurement industries a plus.
   




How You Will Contribute 




Collaborate with organizational leaders to identify information needs, interpret results of your analysis, and present findings to internal and external stakeholders 
Own the design, development, and maintenance of ongoing data assets, metrics, reports, analyses, and dashboards to drive key business decisions and model trade-offs 
Generate insights to uncover usage trends of Labviva's Marketplace to inform product development, drive user adoption and savings (time and/or cost) 
Develop effective data visualizations and analytical solutions that provide stakeholders, both internal and external access to critical metrics and insights



 What You Bring to the Team



 Bachelor's degree in an analytical field such as economics, mathematics, or computer science or equivalent years of experience 
Proven ability to quickly understand business concepts, apply scientific methods to solve real-world problems and influence business decision-making SQL fluency and experience in a scripting language like Python or R. 
Strong Excel fundamentals and familiarity with data visualization tools (we use Tableau) is a plus. 
Ability to communicate with a high degree of precision (our scientist end users and internal engineers require it), flexibility to pivot when needed in a dynamic environment 
Experience as a “data generalist” is preferred. This is a new role in startup environment with responsibilities in data visualization; analytics/data engineering and data modeling; and statistical modeling and other quantitative analytical methods is a plus. 




About the Company



 Labviva is on a mission to accelerate the pace of life science research. We connect researchers with suppliers of reagents, chemicals and instrumentation in an intuitive user-friendly platform that supports the priorities of scientists while staying compliant with purchasing rules. We are startup that acknowledges the unique contributions of each team member drives our success. We commit to creating a diverse and inclusive workspace where people can make a positive impact. Labviva does not discriminate based on race, religion, national origin, sexual orientation, gender identity or expression, age, disability, marital, veteran status and classifications protected by discrimination laws.
  


"
10,data analyst,Data Analyst/Coordinator,MIT,"


Information on MIT’s COVID-19 vaccination requirement can be found at the bottom of this posting.  
DATA ANALYST/COORDINATOR, Koch Institute (KI) of Integrative Cancer Research, to report to the senior manager for HR and administration and perform complex statistical analysis and write analytical reports to support the KI’s National Cancer Institute (NCI) Cancer Center Support Grant (CCSG) requirements. Responsibilities include designing queries in response to data requests; developing succinct and graphically compelling summaries of statistical research results; responding to data requests and collecting data; developing new systems and processes for data collection as needed; developing and maintaining database(s); and providing input into assessments of programs and initiatives. Will also analyze and interpret data and results using statistical techniques; improve data resource availability by reviewing data collection, storage, or retrieval process and identifying gaps in data; create and administer surveys; prepare data for meetings and presentations, including for the Koch’s Scientific Advisory Board and the CCSG (including noncompeting, competing, and interim grant submissions, and the NCI site visit); and perform other relevant duties as assigned.



Job Requirements REQUIRED: bachelor’s degree in a related field; at least five years of relevant experience analyzing and modeling large complex data sets and creating informative reports and dashboards; knowledge of statistical programming languages, database query languages, predictive analysis techniques, and statistical methodology; proficiency with data visualization and communication tools; experience with SPSS, SAS, R, Python, or equivalents; broad knowledge of a professional discipline and understanding of related disciplines; and strong customer-service and communication skills. PREFERRED: master’s degree and experience administering projects, programs, or processes. Job #20172-8   
Salary Range: $85-95,000



"
11,data analyst,"Analyst, Data Science",Mediahub,"Mediahub is a global media planning and buying company with over 900 employees worldwide. We are an award-winning agency built for challenger brands – those disrupting the status quo and looking to reinvent how to reach consumers and measure success. Our smart and nimble team consists of key verticals including Insights + Action (Comms), P3 (Search, Paid Social & Programmatic), and our creative media group, the R+D (Radical + Disruptive) Lab, which specializes in working with avant-garde media partners to develop ideas that consumers seek out, share and talk about.

As one of the three major Interpublic media agencies (NYSE: IPG), we are powered by the buying and intelligence power of Magna Global and the data and tech backbone of Kinesso. We're proud to have been named Adweek's 2018 U.S. Media Agency of the Year and Ad Age's 2019 and 2020 Media Agency of the Year.

Our mission? To be an agency that attracts, retains, and promotes outstanding employees of all backgrounds, perspectives, and abilities while fostering an accepting, antiracist culture and atmosphere where all employees can do their best work and feel safe, fulfilled and appreciated. We hope you will join us!

Position Overview

The Analyst role supports AA Managers, Associate Director and Directors. An Analyst should be able to build statistical/mathematical models with guidance, and should be interested in learning new modeling techiques. A successful candidate will be someone who thrives in a dynamic, fast paced setting and to able to provide high-quality analytical skills under tight, constantly shifting deadlines.

Responsibilities
Work efficiently with clients and internal teams to define, extract, and synthesize available data and share results and insight with Mediahub team members.
Maintain and improve existing predictive models to evaluate media efficacy and effectiveness, willing to develop new models to help answer business questions.
Glean actionable insights to support in-market campaign optimization.
Perform statistical analysis of primary and syndicated research, media spend and allocation, and business

performance data.

Support proactive ""what-if"" analysis and guide marketing and advertising decision-making.
Analyze scenarios to assess the before/after impacts of target market selection, media choice and

allocation on client's business performance.

Collaborate and partner with other agency departments - Media, Brand Planning, PR/Social Influence,

Creative, and User Experience - in the pursuit of data-driven insights and strategies.


Qualifications
Education: Master's degree in Math, Statistics, Economics, Business, Marketing Analytics, or other quantitative discipline strongly preferred.
Experience: 2-4 years of work experience (plus master's degree) in a professional services environment: management consulting, market research, advertising, statistical modeling, or interactive/technology consulting.
Proficient in SQL, Microsoft Excel, and Tableau.
Advanced knowledge of one of these statistical software packages: SAS/R/Python.
Ability to build mathematical/statistical models up to medium complexity with appropriate guidance.
Ability to work with analysts in model development and application of statistical methods.
Solid understanding of generalized linear regression, direct/ digital marketing test designs, and audience segmentation.
Ability to translate insights from marketing activities into actionable business recommendations
Ability to establish and build effective relationships within and outside the organization.
Attention to detail and time management to deliver high quality work for multiple projects across several

client engagements while meeting deadlines.

Strong desire to learn new modeling techniques to help answer business questions.

BENEFITS OF JOINING MEDIAHUB:

One of our primary goals is to support the health and well-being of you and your family. Our compensation plan includes the following benefits, in addition to many others:

Healthcare Options
Medical
Dental
Vision
Prescription Coverage
Dependent and Health Care Flexible Spending Accounts
401(k) savings plan with company match
Unlimited PTO and year-round ""Summer Fridays""
Paid family leave
Health and wellness support including an Employee Assistance Program, Calm/Headspace discounts, parenting resources and more
On-demand professional coaching
Legal Assistance Plan
Employee Stock Purchase Plan
Exclusive discounts on cell phones, gyms, and everyday purchases

Employees must be fully vaccinated against COVID-19 and, if hired, present proof of vaccination prior to start date, unless eligible for a medical or religious accommodation or other accommodation required under applicable law.

You must be eligible to work in the United States to be considered for this role.

This job description is subject to change at any time.

Work is regularly performed in a professional office environment and routinely uses standard office equipment. The work environment characteristics described here are representative of those an employee encounters while performing the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

ACCESSIBILITY NOTICE: If you need a reasonable accommodation for any part of the employment process due to a physical or mental disability, please send an email to: disabilityaccommodations@mullenlowe.com - please include your location in the subject line of your email (BOS, NY, LA, WNS)

Mediahub is an EEO/AA M/F/Disability/Vet Employer.
Mediahub participates in E-Verify.

https://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf

https://www.dol.gov/ofccp/regs/compliance/posters/pdf/OFCCP_EEO_Supplement_Final_JRF_QA_508c.pd"
