,Search,Position,Company,Description
2,engineering,Mechanical Engineering Co-op,Axcelis Technologies Inc.,"

Mechanical Engineering Co-op
 Candidate will work with an engineering mentor to assist in a variety of project-related tasks associated with optimizing or customizing our Ion Implanter products. Responsibilities may include design and detailing of components using CREO, preparing for design reviews, developing test plans, installation and test on our in-house systems, and writing installation procedures. Strong verbal and written communication skills are required as it will be necessary to interface with many departments including manufacturing, test, design and procurement in order to solve complex design issues. Candidate should have skills using 3D modeling to design and create detail drawings and experience with or ability to quickly learn CREO. Experience with or knowledge of machined part design and manufacturing is beneficial. The ideal candidate will also be self-motivated, and very interested in learning new technologies.
 Essential responsibilities:

Work with Engineering Mentor to gather project requirements and define scope of work.
Design of machined components as needed to support Ion Implanter projects.
Communicate clearly with other departments (Offshore Engineering Team, Purchasing/Supply Chain, Manufacturing Engineering, Product Management).
Working with Equipment Engineers, assist in the installation and testing of Ion Implanter upgrades on in-house systems.
Create documentation as needed for ECOs, Design Reviews, Installation Procedures.

Job Requirement:
 Candidate should be working toward a degree in Mechanical Engineering (Juniors/Seniors preferred).

 Required Skills
  
 Required Experience
 
"
3,engineering,Engineering Manager,CollegeVine,"(This is a remote position with preference given to candidates residing in the continental United States.)

What if the most important life decisions could be made more wisely?

We're the company that's showing millions of families how good guidance can materially change life outcomes.

To make good guidance possible, we focus on consumer technology, encompassing everything from innovative applications of machine learning to elegant data-driven experiences to non-exploitative social media and a fast-growing marketplace—all while staying true to a distinctly human purpose: turning crucial milestones into life-changing opportunities.

Our best known brand, CollegeVine, is revolutionizing the high school to college transition period. In contrast to just a few years ago, families can now explore schools efficiently, make the admissions process less lonely and stressful by connecting with peers, learn from the best admissions experts for free via livestreams, and construct school lists with known acceptance risk profiles thanks to our ML models. Using the CollegeVine platform, millions of students from all walks of life are making better decisions every year and finding new, valuable opportunities—all for free.

And this is just the start. Our vision is ambitious: to be the lifelong guidance platform for the next generation. We're growing rapidly and can't wait to meet mission-oriented teammates like yourself!


About the role

The CollegeVine team is growing and we're looking for engineering managers to support our growth. You'll be responsible for leading a team of 4-8 engineers across one or two cross-functional squads. Our squads are comprised of engineers, product managers, and designers, and you'll need to work closely with all of them to deliver value. CollegeVine's culture rewards a focus on solving the right problems, a bias for action, owning your work, and fast feedback.

Responsibilities
Drive value creation: your primary goal is ensuring your team consistently creates outsized business value through their work.
Mentor your team: you will grow and support a high-performance application engineering team comprised of varied experience levels.
Collaborate across the company: you will wok with leaders inside and outside of the Engineering org to ensure your team is solving the right problems.
Keep the big picture in sight: you will work with your team and other leaders to make time for important but not urgent work via well-thought planning.
Who we're looking for

Your peers consider you a senior software engineer
You've led an engineering team for at least a year, ideally 3+
A servant leader who provides day-to-day support for the team without needing to feed their own ego
Comfortable with managing a fully remote team
An extraordinarily fast learner with natural curiosity and the intellectual horsepower required to deeply understand new topics and pick up new skills on the fly
A relentlessly resourceful problem-solver: you excel at identifying unintuitive solutions to tough problems
An optimist with a positive energy that other people draw upon
A champion for the 10 million+ families that we reach every year
Why you'll love being a leader on the Engineering team

Clearly see the impact of your work: you're literally changing the course of people's lives when they make a decision using our platform.
Autonomy in your work: nobody knows your team's details better than you, and you'll have plenty of blank space to lead as you see fit.
Short cycle times: without feedback you can't learn, so we try to make the cycle time between having an idea and getting it in users' hands as short as possible. We aim to ship what we start within two days.
Data-driven decision making: we believe the first step of managing something is understanding it, so we use sophisticated tools to understand our codebase and the Engineering org's overall performance.
Exciting technology: whether you get excited about creating novel user experiences, working with advanced static-type systems, or operationalizing machine learning models, we have a problem for you that you'll be excited to solve.


Why you'll love working at CollegeVine
Enjoy actually meaningful work: Spare yourself the dread of having to do mental gymnastics about your company's mission by working on something that's high impact and clearly beneficial for society.
Iterate quickly and see the impact of your decisions and hard work: You'll find that the teammates who you serve are not only appreciative, and also celebrate your ideas and innovations.
Be part of a strong consumer brand: We've been closing the guidance gap in the United States since 2013 and have one of the most valuable brands in the higher education attainment space. Mention you work at CollegeVine to any college-bound family and see their faces light up.
Contribute to a mindful remote culture with real flexibility: We claim to do remote right and can't wait to talk to you about it. If you find a team you love, working on a mission you find meaningful, then why let caring for a loved one, moving cross-country, venturing abroad, or even living on a boat stop you?


CollegeVine was founded in 2013 in Cambridge, MA and reaches over 10 million families annually who are in the high school-to-college or college-to-career phases. Our roots are in delivering near-peer mentorship at scale, which has since evolved to delivering lifelong guidance with a focus on data and technology. We have raised over $42m in venture funding from dedicated investors such as Morningside Technology Ventures (Xiaomi, TikTok), the founding partner of 5Y Capital, Fidelity, University Ventures, and more. In 2020, after years of being a remote-friendly company, CollegeVine became a fully remote company centered on Eastern Time with a diverse cast of team members based predominantly in the United States, but also around the world."
4,engineering,Mechanical Engineer,Physical Sciences Inc.,"
Physical Sciences Inc., located just north of Boston in Andover, MA, seeks a new or recent graduate with a BS in Mechanical Engineering. This engineer will be part of small team of scientists and engineers developing custom system solutions in optical sensing and related technologies. PSI is looking for a candidate with the following key responsibilities:

Design and thermo-mechanical analysis of mechanical structures and systems
Procure, assemble, and test systems
Limited field work for demonstrations of sensor systems
Work with a team of scientists, engineers, and program managers to develop products and engineering solutions that meet customer-driven product specifications

Physical Sciences Inc. is a 49 year old company that has a proven track record for developing technologies that address specialized customer needs.Candidates with MS degrees and/or 5 years of post-graduate experience in related applicants would be exceptionally well-qualified, but new graduates are also encouraged to apply.US Citizenship is required.All qualified applicants will receive consideration for employment without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.For a list of company benefits, visit PSI benefits.
Benefits:HealthcareMedicalDentalFlexible spending accountsShort term disability insuranceLong term disability insuranceLife and accidental death and dismemberment insurance
Job Type: Full-time
"
5,engineering,Mechanical Engineer - New College Grad,Teradyne,"We are the global test and automation specialists, powering next-generation technologies through sophisticated solutions. Behind every electronic device you use, Teradyne's test technology ensures your device works right the first time, every time! Our portfolio of automation solutions help manufacturers to develop and deliver products quickly, efficiently and cost-effectively. Together, Teradyne companies deliver manufacturing automation across industries and applications around the world!
Organization & Role
At Teradyne, our employees are on the cutting edge of technological advancements within the electronics testing industry. If you want to be a part of true innovation and be inspired to change the face of technology, this is the place for you. You will work with other passionate engineers and make critical contributions to the ever changing world of electronics. Start your career at a company without doors and be empowered to do great things while having fun in a fast paced environment. Join the industry leader that designs and manufactures the world’s most complex and highly integrated semiconductor test equipment for the world’s most demanding automotive, consumer and connectivity device manufacturers. Revolutionize product development as a mechanical design engineer working at Teradyne in North Reading, MA just 16 miles north of downtown Boston.
Responsibilities
Our Test Cell engineering team is looking for only the best and brightest recently degreed, or about to be degreed mechanical engineers ready to jump start their careers doing lots of exciting things like:
Designing multi axis rigid and compliant position systems for a variety of test head sizes and shapes
Designing test head precision alignment and clamping systems for production docking Designing standard and custom signal delivery interface connection systems for device testing
Working on project teams with other people with different backgrounds and engineering disciplines in different parts of the world towards a common goal
Taking risks with creativity while embodying sound mechanical engineering fundaments
Conceptualizing, selecting and defending technical solutions to complex and highly integrated mechanical engineering problems
Quantifying those ideas with data driven geometric tolerance and finite element engineering analyses
Executing machine and equipment design projects at the detail part and manufacturing release level for both systems and components
Developing and documenting technical risk mitigation plans
Documenting and executing design verification test plans
Basic Qualifications & Skills
The ideal candidate for this role will have:
BSME minimum, with solid GPA of 3.0 or better
Some experience with SolidWorks CAD software
Some demonstrated electro mechanical design experience
Some demonstrated analytical skills including finite element modeling and tolerance analysis
Some familiarity with materials and manufacturing processes such as machining, molding, casting, and sheet metal fabrication
Good oral and written and presentation skills required
Comfortable working in a team environment
Some worldwide travel to suppliers and customers required and encouraged
Prior coop experience is preferred
Ability to travel to and work on site at our North Reading office is required
This position is currently a hybrid position. However, applicants must be local to the North Reading location and available to work in the office."
6,engineering,Signaling T&C Tester (VIE),ALSTOM,"We create smart innovations to meet the mobility challenges of today and tomorrow. We design and manufacture a complete range of transportation systems, from high-speed trains to electric buses and driverless trains, as well as infrastructure, signalling and digital mobility solutions. Joining us means joining a truly global community of more than 75,000 people dedicated to solving real-world mobility challenges and achieving international projects with sustainable local impact.

Purpose of the Job
Prepare and execute Testing & Commissioning activities in support of the MBTA Projects. The main role of the VIE will be to witness and/or participate in the testing and commissioning activities and support the senior engineers on the Wayside Signaling system in accordance with company policies (including EHS, railway safety, local regulation, and professional standard). The Railway Signalling is a Brownfield environment where the various testing activities may take place during the day or during non-revenue hours (Nights and/or Weekends) as deemed necessary to achieve project milestones. For the role, it is mandatory to succesfully complete the required Safety Training for contractors provided by the end customer.

Main Responsibilities
Prepares and executes testing activities for technologies of railway signaling under the supervision of senior signaling engineer and/or the PrCOM.
Executes specific Testing activities according to the testing procedures / documentation and instructions from the Team Lead and/or PrCOM.
Updates and reviews test procedures with the support of the Team Lead and/or PrCOM
Participates in technical discussions to find resolution of technical issues
Adheres to testing schedules and testing plans for internal and external customers
Prepares the technical reports to be reviewed by the the Team Lead and/or PrCOM before formal submittal to the customer
Documents in detail test results from the field and analyze logs as required
Performs activities with quality and efficiency while meeting customer expectations.
Alerts the hierarchical superiors if any risk identified during the testing activities
Expected to successfully pass the Safety training provided by the customer.

Experience
0 – 2 years of field experience in a testing environment.
Adaptable to variable Work schedule (nights/weekends) to support testing activities.
Good technical writing and communication skills
Knowledge of rail signaling considered an asset.
Proficient in Microsoft Office (Excel and Word)
Familiarity with the use of standard Testing Tools (Multimeter, Distance Wheel, Oscilloscope etc.)
Experienced in writing/checking technical reports and communicating at Technical & Managerial levels

Qualifications
Bachelor’s degree in engineering technology (electrical/computer/computer science)
Graduate of a railway engineering university considered an asset.

Behavioral and Technical Skills / Competencies
Motivated to perform T&C activities
Disciplined with attention to detail
Proactive and efficient to promptly solve technical issues and anticipate all technical difficulties
Team player and customer oriented with emphasis on getting the job done
Aptitude for self-learning and taking important notes as part of the learning/documenting process.
Adheres to all safety and applicable regulations, customer rules and professional standards (including EHS)

Organizational Reporting
Direct reporting: Project T&C Manager (PrCOM).
Indirect reporting: Deputy PrCOM and T&C Team Lead.

An agile, inclusive and responsible culture is the foundation of our company where diverse people are offered excellent opportunities to grow, learn and advance in their careers. We are committed to encouraging our employees to reach their full potential, while valuing and respecting them as individuals.


Job Segment: Computer Science, Testing, Technical Writer, Technology"
7,engineering,Process Engineer I,Fortify,"Fortify is a dynamic venture-backed 3D printing startup with a passionate team of engineers and business professionals who are at the forefront of bringing new technologies to market. Founded in 2016 and located in Boston, Fortify's team is transforming the 3D printing industry with its patented DCM (Digital Composite Manufacturing) platform, enabling new material properties and components which can't be made using other additive or traditional manufacturing processes. Fortify was recently recognized as one of the BostonInno companies on Fire by Boston Business Journal and featured in Forbes. To learn more about Fortify visit, www.3DFortify.com.
Summary of Position:

Fortify is hiring passionate engineers to make the highest-performing 3D printed materials on the market. Join a fast-paced team that is creating an elegant product focused on expanding the boundaries of modern manufacturing. As a Process Engineer, you will optimize the printing of novel materials using Fortify's Digital Composite Manufacturing (DCM) process. The Process Engineer will work closely with Mechanical, Embedded, Applications and Materials engineers to print novel composite materials. Process engineers are responsible for bringing new materials from concept to production on the Flux series of printers.

Duties and Responsibilities:
Design and conduct DOEs (Design of Experiments) to optimize material performance and printability of novel composite materials
Determine processing requirements for Fortify's printers
Develop strong understanding of firmware variables and impacts on printing process
Required Skills:
BS in Mechanical Engineering, Material Science or similar
1+ years of professional process engineering experience
Data analysis (Minitab, Matlab or Python)
Exposure to 3D printing, machining, injection molding, and other manufacturing methods
Self-motivated individual with strong attention to detail and problem-solving skills
Hands-on experience working in a lab environment
Basic understanding of material science
Strong understanding of mechanical engineering concepts

Benefits of Working at Fortify

Competitive Salary and Stock Options
Employer Paid Premium Medical and Dental
FSA and Commuter Benefits available
Paid Parental Leave
Flexible PTO/WFH Policies
Monthly Wellness/ Lunch Stipend
Our offices are located in the heart of Charlestown within Hood Park and directly next to the Hood milk stack. The park is currently undergoing a major transformation to include retail, dining, and green space (check out the plans https://hoodpark.com/).
Think you have what it takes, but don't check every box? Please apply anyway! Let's chat— you could bring just the perspective we needed.
We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, or veteran status. We are proud to be an equal opportunity workplace."
8,engineering,Specifications Reviewer,Mass Dept of Transportation,"



About MassDOT:
An agency on the move, the Massachusetts Department of Transportation (MassDOT) takes great pride in connecting the Commonwealth’s residents and communities. Powered by a growing data-analytics discipline – and working in conjunction with municipalities, public agencies and the private sector – we’re finding new ways to improve the Bay State’s transportation infrastructure.
MassDOT is responsible for developing, implementing, and coordinating transportation policies and projects for the Commonwealth of Massachusetts and to efficiently plan, design, construct, and maintain a safe statewide transportation system which effectively meets the transportation needs of the Commonwealth.
MassDOT’s divisions include: Highway, Aeronautics, Registry of Motor Vehicles, Rail & Transit, and Planning & Enterprise Services. There are approximately 3,600 employees across the organization.
MassDOT’s goal is to provide employees with greater flexibility in when and where they work while continuing to execute MassDOT’s Safety and Customer Service Mission. Furthermore, MassDOT will be doing our part to lead by example in reducing congestion and greenhouse gas emissions by minimizing overall workplace commuting travel during peak hours through telework and schedule flexibility.
This position has a high degree of remote flexibility once established in the role. The selected candidate will be expected to follow a hybrid work model that consists of both in-office and work from home days, as needed.
Position Summary:
The focus of the Construction Contracts Specifications Reviewer is to assemble all the necessary documents for the project into the proposal book and to ensure that the project is complete, accurate and biddable. This includes working with the Design Section who originates the specifications required for various MassDOT Highway projects. The person in this position will be expected to be knowledgeable with specification documents, whether created by them, another member of the specifications team, or the designer, and be able to address concerns and answer questions from various stakeholders related to the specification documents. An ideal candidate for this role will have a design and/or specification creation background, have high level knowledge of Standard Specifications related to bridge and highway construction projects, and possess excellent attention to detail.
Duties and Responsibilities:

The person in this position will review technical specifications ensuring conformance with MassDOT Highway Division requirements, prepare contract proposals and addendums to accomplish timely delivery of projects from advertisement to bid opening.
The person in this position will prepare or review specifications and cost estimates for engineering projects; prepare and/or review reports, studies, and analytical data; perform calculations relating to engineering problems; and perform professional engineering duties in such areas as highways, bridges, buildings and facilities all in accordance with sound engineering principles, applicable laws, regulations and standards. 
Recommends modifications to estimate, specifications and contract documents prepared by consultants and others. 
Assist the supervisor by checking the work of specifications preparers. 
Assist in the preparation of project advertising in support of the advertising program. ‘
Prepare front end documents for projects.
Participate in the planning and technical review of highway projects and capital budget building projects; and prepare review comments in a timely manner. 
Reviews specifications and cost estimates for elements of engineering projects such as two-lane highway projects in a rural or suburban setting or multi-span bridges of standardized design. 
Performs related duties, such as compiling and correlating engineering data between the special provisions, estimates and detail sheets; maintaining records; providing information on matters such as departmental procedures and applicable standards. Using software (MS Word and Adobe Acrobat) to assemble proposal pamphlets, issuing addenda, and assembling conformed proposal pamphlets.

Preferred Qualifications:

4-6 years plus of highway design, highway design plan review, and/or specifications creation experience.
Ability to translate information from a plan design and estimate to create and originate specifications.
Excellent written and verbal communication skills.
Ability to prioritize and multitask when assigned multiple projects while maintaining good attention to detail and remaining organized.

 



Qualifications



 This requisition will remain open until filled; however, first consideration will be given to those applicants that apply within the first 14 days.
Minimum Entrance Requirements: 
Applicants must have at least (A) four years of full-time, or equivalent part-time, technical or professional experience in civil engineering work in such areas as construction, survey, design, transportation, hydraulics, structural, sanitary, drafting, environmental, highway, architectural, airport, soils and materials, of which (B) at least two years must have been in a professional capacity, or (C) any equivalent combination of the required experience and the substitutions below.
Substitutions:
 I. An Associate’s degree with a major in civil engineering** or civil engineering technology** may be substituted for a maximum of one year of the required (A) experience.*
II. A Bachelor’s degree with a major in civil engineering** or civil engineering technology**, may be substituted for a maximum of two years of the required (A) experience.*
III. A Graduate degree with a major in civil engineering**, may be substituted for a maximum of three years of the required (A) experience and one year of the required (B) experience.*
**NOTE: The terms civil engineering and civil engineering technology include related engineering disciplines such as construction, survey, design, transportation, hydraulics, structural, soils, sanitary, environmental, drafting, highway, architectural, mining, airport and materials.

Education toward such a degree will be prorated on the basis of the proportion of the requirements actually completed.

NOTE: Educational substitutions will only be permitted for a maximum of one year of the required (B) experience.
SPECIAL REQUIREMENT: Based on assignment, possession of a current and valid Massachusetts Class D Motor Vehicle Operator's License may be required.
FOR NON-MassDOT APPLICANTS: 
Applicants for this position must possess a Bachelor’s Degree in an appropriate engineering discipline
FOR MassDOT EMPLOYEES: 
Applicants for this position must possess a Bachelor’s Degree in an appropriate engineering discipline for appointment to this position, or hold a position in the Department in one of the next two lower titles than the position applied for, in the same or similar career ladder.
All job applications must be submitted online through MassCareers to be considered.
 For questions regarding the job posting, email latanya.wood@dot.state.ma.us.
 For general questions regarding MassDOT, call the Human Resources Service Center at 857-368-4722.
 For a disability‐related reasonable accommodation or alternative application method, call ADA Coordinator, Heather Ulesoo – (617) 851-9447.
An Equal Opportunity / Affirmative Action Employer. Females, minorities, veterans, and persons with disabilities are strongly encouraged to apply.
Executive Order #595: As a condition of employment, successful applicants will be required to have received COVID-19 vaccination or an approved exemption as of their start date. Details relating to demonstrating compliance with this requirement will be provided to applicants selected for employment. Applicants who receive an offer of employment who can provide documentation that the vaccine is medically contraindicated or who object to vaccination due to a sincerely held religious belief may make a request for exemption.









Official Title
: Civil Engineer III
  

 Primary Location
: United States-Massachusetts-10 Park Plaza
  

 Job
: Engineering
  

 Agency
: Massachusetts Department of Transportation
  

 Schedule
: Full-time
  

 Shift
: Day
  

 Job Posting
: Apr 5, 2022, 3:00:56 PM
  

 Number of Openings
: 1
  

 Salary
: 70,340.40 - 99,338.72 Yearly
  

 If you have Diversity, Affirmative Action or Equal Employment Opportunity questions or need a Reasonable Accommodation, please contact Diversity Officer / ADA Coordinator
: Derrick Mann (857) 368-8541/Heather Ulesoo - 6178519447
  

 Bargaining Unit
: DOT
  

 Confidential
: No
  

"
9,engineering,Summer Camp STEM Instructor (full-time seasonal),Empow Studios,"
Summer Camp STEM Instructor (full-time seasonal) 
Location: Several throughout the Greater Boston Area such as in Newton, Lexington, Cambridge, Boston, Milton, North Andover, and Natick
Hours/Dates:  Full time approximately 9am-5pm M-F. Camps run 10 weeks, June 27-Sept 2. Minimum instructor availability for 6 of those weeks.
Pay:  $17-25 per hour
Empow Studios, an award-winning provider of tech classes and camps for kids 7-15, is looking for dozens of energetic and enthusiastic technology-loving instructors for its upcoming 2022 summer camps. Camp instructors teach one tech class of typically 8 students per week, and ensure that students have a great time learning and building cool stuff. No prior experience teaching tech is necessary, but working with children previously is a must. Our paid training and curriculum will give everything you need to succeed!
This is a fun and rewarding job that is a great fit for college and grad students and teachers looking for a fun and lower-stress learning experience. We offer a fun, supportive environment, with kids who love coming to c& amazing training and coaching; experience using best-in-class education technology and curriculum; flexible hours; just the right amount of outdoor camp activities; and great pay.
Who You AreEmpow Studio instructors (camp counselors) are motivated and engaging individuals who care about making a difference and delivering a quality experience for children.
What You'll Do

Teach one or a few of our exciting technology-based courses this summer to kids 7-15
Receive outstanding training and coaching on our curriculum and approach to classes
Lead indoor and outdoor fun and games
Participate in Friday showcases where students show off their amazing projects to family and friends

You Should Have

Strong experience working with children
High comfort with technology
Have at least some college education (current college students and incoming freshmen are very welcome!) (We also have positions for HS Students: check out empow.me/jobs)
Ability to clear background checks

We Hope You Have 

Some experience playing video games and creating things with technology
Strong work ethic and attention to detail
Strong social skills with both adults and children
Ability to engage and manage small groups in classroom settings

What Our Instructors Say About Working At Empow 

One of the most rewarding jobs I’ve ever had! 
The kids really are super excited to be in class which is amazing
The training and curriculum is great. I felt really well prepared.

Apply Today Now that you’ve imagined the possibilities, we’d love to receive your RESUMÉ AND COVER LETTER introducing your amazing self! In your cover letter, please be sure to answer these questions:

What is your experience working with children if it is not clear on your resume
Why are you enthusiastic about teaching and/or teaching tech to kids?
You can find a list of the camps we offer at empow.me/summer-camp. Are there any of the technologies listed there in which you would consider yourself an expert or near expert? If so, please explain. (This is not a requirement for employment).
Can you legally work in the US?
If you don’t have an up-to-date resume, feel free to provide a link to your LinkedIn profile instead

Empow Studios is an equal opportunity employer that values diversity of all kinds and encourages candidates from all backgrounds to apply for this exciting new opportunity. Empow Studios is an E-verify Employer.
Job Types: Full-time, Contract
Pay: $17.00 - $25.00 per hour
Experience:

Childcare: 1 year (Preferred)

Work Location: Multiple Locations
"
10,engineering,Validation Engineer,Resilience,"The Operations Validation Group at the Allston Landing manufacturing site is responsible for validating the manufacturing equipment/systems used to manufacture, store, and test, products. This may include capital and non-capital projects. All activities are done in accordance with standards and industry regulatory requirements. This encompasses work processes that originate with the identification of new or revised assets and the design, installation, verification, validation, and requalification of assets.
Responsibilities include:
Commissioning, qualification and validation of facilities, equipment and utilities. This also includes cleaning, sterilization, and manufacturing processes, as well as, presenting validation documents to regulatory agencies
Computer systems validation
Writing, reviewing, and approving various validation related documents (protocols, final reports, SOPs, etc.) for continuous quality system improvements
Developing Validation Plans for medium to large size validation projects, maintaining Validation Master Plans and periodic reporting, as well as reviewing and approving peer CQV protocols and reports
Generating complex protocols using a risk based approach that meets current regulatory requirements and industry standards, as well as performing Design Qualification
The Validation Engineer I serves as a validation subject matter expert and must be able to apply current industry standards to validation documents and strategies at the site. The successful candidates has working knowledge of regulatory requirements and industry practices and is able to apply this knowledge in the development of site validation procedures and policies."
11,engineering,Designer/Engineering Technician,"POWER Engineers, Inc.","Designer/Engineering Technician
POWER Engineers, Inc. is seeking an entry-level distribution Designer/Engineering Technician for the Power Delivery Distribution Department in Boston, MA.
Roles and Responsibilities
The qualified candidate will learn and become familiar with the basic concepts of utility electrical systems and will be able to apply their knowledge in developing new distribution overhead and underground designs
Compilation of design packages for construction
Perform quality reviews of project deliverables
Occasional field data collection
Required Education/Experience
Ability to learn and use design software packages efficiently, retain and apply on the job training
Ability to learn utility standards
Ability to work effectively in design teams
Self-motivated to perform assigned tasks and take the initiative to learn the trade
Some travel should be expected
Must be able to successfully pass client's background screening process
Must have a valid driver's license with an acceptable driving record

The successful applicant must also demonstrate the following:
Strong computer skills
Strong critical thinking and problem-solving skills
Excellent organizational skills
Excellent verbal and written communication skills
Ability to multitask and prioritize work
Ability to work in a fast-paced environment
Desired Education/Experience
Two-year Associate degree in an applicable technical discipline
One (1) + years of design experience
Basic AutoCAD knowledge
General construction knowledge and aptitude

At POWER Engineers, you can have a rewarding career on every level. Our philosophy is simple: Do Good Work. Have Fun. Make Money.
You’ll work on fun and challenging projects and initiatives. You’ll have the chance to make a positive impact on society and the environment. And you’ll find the support, coaching and training it takes to advance your career.
Since we’re employee-owned, we get to make POWER a great place to work. That includes providing competitive compensation, professional development and a full benefit package:
Medical/Dental/Vision
Maternity Leave
Parental Leave
Paid Holidays
Vacation/Paid Sick Leave
Voluntary Life Insurance
401K

POWER is a fun engineering firm. That might seem contradictory to some, but it works for us!
EOE/Minorities/Females/Vet/Disabled
#LI-JV1"
12,engineering,Site Head of Engineering – Waltham Manufacturing Site,Intellia Therapeutics,"Why Join Intellia?
Our mission is to develop curative genome editing treatments that can positively transform the lives of people living with severe and life-threatening diseases.
Beyond our science, we live our four core values: One, Explore, Disrupt, Deliver and feel strongly that you can achieve more at Intellia. We have a single-minded determination to excel and succeed together. We believe in the power of curiosity and pushing boundaries. We welcome challenging thoughts and imagination to develop innovative solutions. And we know that patients are counting on us to make the promise a reality, so we must maintain high standards and get it done.
We want all of our people to go beyond what is possible. We aren’t constrained by typical end rails, and we aren’t out to just “treat” people. We’re all in this for something more. We’re driven to cure and motivated for change. Just imagine the possibilities of what we can do together.
How you will Achieve More with Intellia:
Intellia recently announced that it has entered into a lease agreement to develop a 140,000-square-foot GMP manufacturing facility in Waltham, Massachusetts, to support the manufacturing of key components for its CRISPR-based investigational therapies. As the Head of Engineering for the Waltham Manufacturing Site, you will build the Engineering organization and interface with the external construction and design teams from project inception through completion to ensure operational readiness in 2024.
In this role, you will:
Manage the Engineering Department responsible for Plant / Process / Automation Engineering, Commissioning, Qualification and Validation (CQV) and Capital Projects
Manage the external design and construction teams from project inception through completion to ensure operational readiness in 2024
Provide strategic as well as tactical leadership for design, construction, commissioning, qualification, and readiness activities
Ensure that procedures are in place for cGMP activities and are followed by area personnel and contractors
Partner with colleagues in Technical Operations and Quality to develop solutions to complex issues following cGMP regulations and internal procedures in accordance with applicable regulatory standards
Develop and deliver Engineering functional goals aligned with corporate strategy and operations
Provide strategic insight to annual, long-range planning and budgetary processes. Construct budgets and manage to deliver on budget
About You:
Does the thought of designing and building an entirely new GMP manufacturing site excite you? Do you enjoy working in a highly team-oriented and fast-paced role? We’re looking for someone with strong leadership and communication skills who thrives in a dynamic, collaborative environment. The ideal candidate is an engineering professional with experience in GMP manufacturing of cell and gene therapy products. Other role requirements include:
Advanced Degree in Engineering required with a minimum of 15 years of engineering experience in the biopharmaceutical industry. Experience in cell and gene therapy is a plus
A minimum of 5 years leading an Engineering function in a GMP environment
Strong knowledge of global regulations including EU and US
Strong understanding of the science/engineering of manufacturing platforms in the biopharmaceutical industry
Exceptional communication skills including writing, presentation, influencing, and negotiation skills
Ability to lead and provide guidance to multiple projects simultaneously
Demonstrated ability to build, develop, and lead a team of engineering professionals in support of corporate goals
Experience managing/working with third parties and effectively using strong interpersonal skills/diplomacy, and negotiation skills to influence and accomplish work
In-depth understanding and application of industry standards and cGMP/regulations and guidelines is required
Meet your Future Team:
In this role you will be a member of the Tech Ops & Quality Leadership Team. We are a diverse group of leaders with a range of backgrounds and collective experiences that make us stronger as a team and enable the ability to learn from each other. There is no road map for what we are doing as leaders in the systemic delivery of in vivo CRISPR-Cas9 therapies while offering a full spectrum approach to create CRISPR-Cas9 therapy via our ex vivo pipeline. We thrive on charting new territory, exploring new ways to drive our programs and the business forward, while promoting and cultivating the culture of ONE that has made, and continues to make, Intellia such an incredible place to work. We look forward to fostering your skills, strengthening our leadership through learning from your experiences, and working together as ONE to transform the lives of people with severe diseases by developing curative genome editing treatments.
Covid-19 Vaccination Policy: All Intellia employees, regardless of work location, must be fully vaccinated for COVID-19. This requirement includes a booster dose once eligible. Requests for exemption for medical or sincerely held religious beliefs will be considered.
EEOC Statement: Intellia believes in a diverse environment, and is committed to equal employment opportunity for all its employees and qualified applicants. We do not discriminate in recruitment, hiring, training, promotion or any other employment practices for reasons of race, color, religion, gender, national origin, age, sexual orientation, marital or veteran status, disability, or any other legally protected status. Intellia will make reasonable accommodations for qualified individuals with known disabilities, in accordance with applicable law."
13,engineering,Application Engineer,Vention,"
Job DescriptionAs an Application Engineer, you will create automated designs and collaborate with our Account Executives by advising clients on industrial solutions. In this role, you will provide designing insights to our clients using our Vention CAD. You’ll work closely with stakeholders on hundreds of industrial automation projects—and gain an insider’s knowledge of leading automotive, robotics, and aerospace companies.In this role, you will: 

Work closely with customers at flagship manufacturing companies to understand their requirements and create effective solutions/design using Vention 3D MachineBuilder and library of modular components
Lead design review sessions with clients to provide feedback and insight on their design
Review peers and users’ designs for performance, structural integrity, efficiency, and quality
Create custom parts and drawings using SolidWorks
Contribute to the development of Vention parts library and CAD by providing continuous feedback to our hardware and software team to improve the product
Provide training on designing with the MachineBuilder to clients and colleagues
Test and troubleshoot designs assembled in-house prior to shipment

Qualifications

Minimum of an undergraduate degree in mechanical engineering or equivalent
Demonstrated experience, either in a work or school-related setting, in mechanical design
Strong communication skill and at ease presenting to clients
Demonstrated ability to provide white glove customer services
Passion for daily client interactions and mechanical designs

Additional InformationOur culture is an uplifting environment for high achievers. The fast-paced, high-performance environment will give you the opportunity to build products, processes and strategies that will have a lasting impact.When you join Vention, you join a team of professionals with a diverse variety of experiences, backgrounds, and perspectives. Together, we strive to nurture a supportive and inclusive work environment for all.We’re passionate about helping you do your best work. Claim your seat and find out what you can do!
Location: 200 Portland Street, Boston, MA 02114
Job Type: Full-time
"
